POTOMAC INSTRUMENTS AM-19 (204)|588094|U||13662|Y|B|2|B||||||03/04/2002|^|
|588150|D||5281||D|2|B|||||||^|
|588211|U||136386||B|2|B|||||||^|
|588301|U||129316||B|7|B|||||||^|
|588337|U||53601||B|1|B||||||02/13/2002|^|
|588360|U||20441|Y|B|1|B||||||04/29/2009|^|
|588363|U||36694||B|4|B|||||||^|
|588370|U||129372||B|3|B|||||||^|
|588641|U||133418||B|4|B|||||||^|
|588823|U||136406||B|1|B||||||11/30/2001|^|
|588888|U||66246||B|4|B|||||||^|
|588948|U||61643||B|1|B|||||||^|
|589075|U||129517||B|2|B|||||||^|
|589078|U||25129||B|2|B|||||||^|
|589223|U||51523||C|2|C|||||SH|02/25/2002|^|
|589243|U||40858||B|1|B|||||||^|
|589283|U||74166||D|1|B|||||SH|03/06/2002|^|
|589295|U||22133||D|1|B|||||SF|01/10/2002|^|
|589382|U||59263||B|2|B|||||||^|
|589391|U||21810||B|1|B|||||||^|
|589395|U||38906||D|2|B|||||||^|
POTOMAC AM-19D (210)|589400|U||49209|Y|B|1|B||||||03/19/2002|^|
|589403|U||49214||D|1|B|||||SF|01/31/2002|^|
|589416|U||38458||C|4|C|||||SF|01/18/2002|^|
|589434|D||14494||D|2|B|||||SF|01/10/2002|^|
|589441|U||13568||D|4|B|||||SF|03/08/2002|^|
|589445|U||71271||D|1|B|||||SF|01/09/2002|^|
|589531|U||122417||B|1|B|||||||^|
|589545|U||129316||B|7|B|||||||^|
POTOMAC INSTRUMENTS 1901 (4188) S/N 199|589713|U||53601|Y|B|1|B|||||SF|04/02/2002|^|
|589769|U||129604||B|3|B|||||||^|
|589930|U||54835||C|1|C|||||||^|
|590005|U||61577||D|3|B||||||03/07/2002|^|
|590027|U||668||D|3|B|||||||^|
POTOMAC INSTRUMENTS AM-19(204)|590038|U||14361|Y|B|1|B|||||SH|06/24/2003|^|
|590041|U||23899||B|1|B|||||||^|
|590093|D||73190||D|1|B|||||||^|
|590115|D||6429||B|2|B|||||||^|
|590145|U||86618||B|4|B|||||||^|
|590148|U||49777||C|1|C|||||||^|
|590178|||52910||D|2|B|||||||^|
|590220|U||37805||B|1|B|||||||^|
|590240|U||18523||B|4|B|||||||^|
|590262|U||14244||B|1|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|590377|U||63831|Y|B|3|B|||||SF|03/12/2002|^|
|590384|U||54557||D|1|B|||||||^|
|590432|U||10812||C|1|C|||||SH|03/08/2002|^|
|590449|U||122542||B|3|B|||||||^|
|590453|U||18653||C|2|C|||||SF|03/12/2002|^|
|590468|U||48538||D|2|B|||||SF|02/28/2002|^|
|590596|U||52342||B|2|B|||||||^|
|590624|D||59418||D|1|B|||||SF|03/25/2002|^|
|590693|D||6429||B|2|B|||||||^|
|590708|D||72879||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-1901|590710|U||3533|Y|B|1|B|||||SF|01/02/2002|^|
|590719|U||63147||B|3|B|||||||^|
|590740|||27532|||2||||||SF||^|
POTAMAC INSTRUMENTS MODEL AM-1901|590744|U||58634|Y|B|2|B|||||SF|09/23/2002|^|
|590780|U||15818||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-1901|590789|U||3533|Y|B|1|B|||||||^|
|590796|U||4817||B|1|B|||||||^|
|590820|U||43904||B|1|B|||||||^|
|590833|U||7710||A|1|A|||||||^|
|590838|U||21759||D|1|B|||||||^|
|590852|U||135358||B|1|B|||||||^|
|590856|U||21759||D|1|B|||||||^|
|590909|||14556||D|1|B|||||||^|
|590942|U||71053||D|2|B|||||||^|
|590951|U||52119||B|1|B|||||||^|
|590976|D||87108||B|4|B|||||||^|
|590989|U||41970||B|2|B|||||||^|
|591004|U||51463||B|2|B|||||||^|
|591028|U||134066||B|1|B|||||||^|
|591136|U||25864||C|1|C|||||SF|03/26/2002|^|
|591143|D||36157||D|1|B|||||||^|
|591145|D||54573||D|1|B|||||||^|
|591172|U||41682||B|1|B|||||||^|
GORMAN-REDLICH CM(3-239)|591178|U||26221|Y|D|1|B|L||||SF|12/04/2002|^|
POTOMAC INSTRUMENTS 1901|591184|U||50516|Y|B|4|B|||||SF|05/07/2002|^|
|591186|U||70851||D|1|B|||||SH|03/14/2002|^|
POTOMAC INSTRUMENTS MODEL 1901|591191|U||14244|Y|B|1|B|||||SF|05/13/2002|^|
POTOMAC INSTRUMENTS MODEL 1901-6|591193|U||57235|Y|B|1|B|||||SF|03/04/2002|^|
POTOMAC INSTRUMENTS AM-19(204)|591198|U||50515|Y|B|1|B|||||SF|03/08/2002|^|
|591253|U||65661||C|2|C|||||SF|03/15/2002|^|
|591290|D||52906||D|2|B||||||01/13/2003|^|
|591309|U||27532||B|2|B|||||SF|01/08/2002|^|
POTOMAC 1901|591338|U||18523|Y|B|4|B|||||SF|02/26/2002|^|
|591352|D||72879|||2||||||SF||^|
|591355|D||11003||D|3|B|||||SF|04/16/2002|^|
|591374|U||35873||B|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19D|591458|U||21473|Y|B|2|B|||||SF|05/22/2002|^|
|591506|U||29259||D|1|B|||||||^|
POTOMAC INSTRUMENTS AM19 (204D)|591509|U||54506|Y|B|1|B|||||SF|05/13/2002|^|
POTOMAC INSTRUMENTS 1901|591523|U||63147|Y|B|3|B|||||SF|03/19/2002|^|
|591705|U||40858||B|1|B|||||||^|
|591732|U||49801||C|2|C|||||||^|
|591743|D||6211||D|2|B||||||01/15/2002|^|
|591800|U||136128||B|1|B|||||||^|
|591819|U||87111||B|1|B|||||||^|
|592097|U||68415||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204) S/N 912|592209|U||25235|Y|B|1|B|||||SF|04/25/2002|^|
|592219|D||38286||D|1|B|||||SH|02/28/2002|^|
GORMAN REDLICK-CMR|592239|U||4435|Y|B|1|B|||||SF|05/03/2002|^|
|592256|U||42369||D|2|B|||||||^|
|592326|U||20347||C|2|C|||||||^|
|592330|U||668||D|3|B|||||SF||^|
GORMAN-REDLICH MODEL CM|592332|D||36075|Y|D|1|B|A||||SF||^|
|592373|U||129372||B|3|B||||||01/30/2002|^|
|592382|U||63147||B|3|B|||||||^|
|592383|U||29733||A|1|A|A||||SF||^|
|592408|U||73380||C|1|C|||||||^|
|592433|U||73032||D|2|B|||||SH|03/20/2002|^|
|592439|U||8673||D|1|B|||||SF|04/18/2002|^|
|592514|U||61643||B|1|B|||||||^|
|592617|U||135862||B|4|B|||||||^|
POTOMAC INSTRUMENTS MODEL 1901-6|592710|U||67063|Y|B|2|B|||||SF|03/01/2002|^|
|592714|U||8183||D|1|B|||||||^|
|592724|U||61267||B|4|B||||||01/25/2002|^|
POTOMAC INSTRUMENTS AM-19(204)|592749|U||58543|Y|B|1|B|||||SF|03/05/2002|^|
|592785|U||35850||B|2|B|||||||^|
|592811|U||136555||C|1|C|||||||^|
POTOMAC INSTRUMENTS 1901|592857|U||34385|Y|B|4|B|||||SF|03/07/2002|^|
POTOMAC INSTRUMENTS AM-1901|592863|U||5350|Y|B|4|B|||||SF|11/24/2003|^|
|592874|U||32848||D|2|B|||||SF|03/06/2002|^|
|592893|U||24510||B|4|B|||||||^|
|592918|D||34560||D|1|B|||||||^|
|592929|U||48709||D|2|B|||||||^|
|592944|U||65674||C|1|C|||||||^|
|592965|U||49774||B|2|B|||||||^|
|593138|U||133418||B|4|B|||||||^|
|593207|U||26590||D|2|B|||||SF|04/09/2002|^|
|593210|U||42369||D|2|B|||||||^|
|593217|U||87242||B|4|B|||||SF|04/11/2002|^|
POTOMAC INSTRUMENTS AM-1901|593277|U||38454|Y|B|4|B|A||||SF|09/13/2002|^|
POTOMAC INSTRUMENTS AM-19 (210)|593288|U||52442|Y|D|1|B|||||SF|03/27/2002|^|
|593304|U||60271||C|1|C|||||||^|
|593336|U||55459||B|3|B|||||||^|
|593408|U||53601||B|1|B|||||||^|
|593445|U||6591||B|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19(204)|593503|U||57733||B|4|B|||||SF|05/10/2002|^|
POTOMAC INSTRUMENTS AM-19(204)|593519|D||13998|Y|D|1|B|A||||SF|09/27/2002|^|
|593624|D||58742||D|1|B|||||||^|
|593626|U||41970||B|2|B|||||||^|
|593654|U||13985||B|5|B|||||||^|
|593696|U||136594||B|1|B||||||02/04/2002|^|
|593710|U||35644||D|2|B|||||SF|05/30/2002|^|
|593774|U||135829||B|1|B|||||||^|
|593777|U||6591||B|2|B|||||||^|
|593796|U||136596||B|1|B||||||02/05/2002|^|
POTOMAC INSTRUMENTS AM-1901|593809|U||54874|Y|B|1|B|||||SF|02/19/2002|^|
|593819|U||63403||D|1|B|||||||^|
|593843|U||71271||D|1|B|||||||^|
|593885|U||5862||D|2|B|||||||^|
|593908|D||40912||D|2|B||||||05/28/2002|^|
|593978|D||15521||D|1|B|||||||^|
|594172|U||17183||B|3|B|||||||^|
|594215|U||60809||D|1|B|||||||^|
|594290|D||34030||D|1|B||||||05/14/2002|^|
|594312|U||10118||B|1|B|||||||^|
|594325|U||69703||C|1|C|||||||^|
|594353|U||17389||D|2|B|||||||^|
|594362|D||53291||D|1|B|||||||^|
|594392|U||62049||B|2|B|||||||^|
|594441|D||72879||D|2|B|||||SF|02/15/2002|^|
|594460|U||8338||D|4|B|||||||^|
|594572|U||133306||B|2|B|||||||^|
|594575|U||134066||B|1|B|||||||^|
|594585|D||55170||D|1|B|||||||^|
|594623|U||128875||B|2|B|||||||^|
|594688|U||61267||B|4|B||||||06/07/2002|^|
|594825|U||39616||C|3|C|||||||^|
|594870|U||12465||D|1|B|||||||^|
|594987|U||20412||C|1|C|||||||^|
|595005|U||43533||D|1|B|||||||^|
|595068|U||13669||B|1|B|||||||^|
|595231|U||61572||D|2|B|||||||^|
|595297|U||38388||D|1|B|||||||^|
|595394|D||35550||D|4|B|||||||^|
|595397|U||133464||B|2|B|||||||^|
|595512|U||87118||B|1|B|||||||^|
|595708|U||55705||B|1|B|||||||^|
|595847|U||69743||B|4|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|595898|U||24997|Y|B|1|B|||||SF|03/29/2002|^|
|595905|U||24170||C|3|C|||||SF|04/22/2002|^|
POTOMAC INSTRUMENTS AM-19 (204)|595913|U||40868|Y|B|4|B|||||SF|05/29/2002|^|
|595919|D||56666||D|1|B|A||||SF||^|
POTOMAC INSTRUMENTS AM-19(204)|595922|D||7114||B|2|B|||||SF|01/06/2003|^|
|595928|U||39167||D|2|B|||||SF|05/22/2002|^|
|595945|U||28617||A|1|A|||||SF|03/06/2002|^|
|595949|U||9636||A|1||||||SF|03/06/2002|^|
|596054|U||13550||B|4|B|||||||^|
|596096|U||136047||D|2|B|||||||^|
|596100|U||136044||C|2|C|||||||^|
|596137|U||68741||D|1|B||||||08/30/2002|^|
|596207|U||25235||A|1|A|||||||^|
|596312|U||61947||B|4|B|||||SF|03/01/2002|^|
|596381|U||22133||D|1|B||||||06/24/2002|^|
|596390|D||43533||D|1|B|||||||^|
|596416|U||61322||D|2|B|||||||^|
AM-19D (204)|596653|D||74085|Y|D|1|B|||||SF|09/12/2002|^|
|596660|U||10538||C|1|C|||||SH|05/03/2002|^|
|596713|||52910||D|2|B|||||||^|
|596772|U||87108||B|4|B||||||03/18/2002|^|
|596782|U||29229||B|6|B|A||||SF||^|
|596885|D||15521||D|1|B||||||04/26/2002|^|
|596918|U||9621||B|1|B||||||03/26/2002|^|
|596921|U||30278||D|2|B||||||05/10/2002|^|
|597051|D||6440||D|2|B|||||||^|
|597117|U||55006||D|1|B|||||||^|
|597171|U||36194||D|3|B|||||||^|
|597197|D||12465||D|1|B|||||||^|
POTOMAC INSTRUMENTS 1901 (4188) S/N 396|597218|U||70508|Y|B|1|B|||||SF|03/13/2002|^|
|597253|U||70036||D|1|B|||||SF|12/17/2002|^|
|597255|D||61276||D|1|B|||||SH|05/28/2002|^|
|597298|U||40501||D|1|B|||||SH|06/11/2002|^|
|597311|D||18655||D|1|B|||||SF|05/16/2002|^|
POTOMAC INSTRUMENTS AM-19(204)|597328|U||63985|Y|B|1|B|||||SF|03/15/2002|^|
|597433|U||14361||B|1|B||||||04/05/2002|^|
|597438|U||54740||D|3|B|||||||^|
POTOMAC INSTRUMENTS 1901 (4188) S/N 396|597482|U||70508|Y|B|1|B|||||||^|
|597605|U||133306||B|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|597671|U||53650|Y|B|1|B|||||SF|09/11/2002|^|
|597864|U||8075||D|1|B|||||||^|
|597993|U||41131||D|1|B|||||SH|03/19/2002|^|
|598004|U||25235||B|1|B||||||06/10/2002|^|
|598005|D||68623||D|2|B|||||SF||^|
|598020|U||49517||D|1|B|||||SF|04/24/2002|^|
|598032|U||73317||D|1|B|||||SF|04/26/2002|^|
|598102|U||63138||D|2|B|||||||^|
|598233|U||17678||B|2|B|||||||^|
|598262|U||128875||B|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|598281|U||5152|Y|B|1|B|L|||||06/12/2002|^|
|598298|U||9616||A|4|A|A||||SF||^|
|598345|U||17389||D|2|B|||||||^|
|598400|U||135885||B|3|B|||||||^|
|598436|U||35873||B|2|B|||||||^|
|598489|U||26441||B|5|B|||||SH|05/02/2002|^|
|598493|U||65955||C|1|C|A||||SF||^|
|598635|U||129372||B|3|B||||||03/25/2002|^|
|598738|U||28649||B|2|B|||||||^|
|598762|U||5350||B|4|B||||||11/24/2003|^|
|598792|U||15338||C|1|C|||||SF|05/03/2002|^|
|598793|U||133306||B|2|B|||||||^|
POTOMAC INSTRUMENTS PM-19(204)|598839|U||51971|Y|B|1|B||||||08/09/2002|^|
|598854|U||52802||B|2|B||||||04/08/2002|^|
POTOMAC INSTRUMENTS AM-1901-3|598855|U||71631|Y|D|2|B|||||SF|04/02/2002|^|
|598911|U||136768||B|1|B||||||03/27/2002|^|
|598914|D||12465||D|1|B|||||||^|
|598915|U||136769||A|1|A||||||03/27/2002|^|
|599001|D||17476||D|2|B|||||||^|
POTOMAC INSTRUMENTS MODEL 1901|599018|D||5281|Y|B|2|B|||||SF|04/18/2002|^|
|599019|U||48248||C|4|C|A||||SF||^|
|599023|U||9616||A|4|A|A||||SF||^|
|599025|U||52398||D|1|B|||||SF|05/16/2002|^|
POTOMAC INSTRUMENTS AM-19(204)|599068|U||34975|Y|B|2|B|||||SF|05/06/2002|^|
|599081|U||50401||B|1|B|||||||^|
|599087|U||129524||B|1|B|||||||^|
|599116|D||34560||D|1|B|||||SF||^|
POTOMAC INSTRUMENTS AM-1901-3|599146|U||71631|Y|D|2|B|||||||^|
POTOMAC INSTRUMENTS MODEL 1901|599155|D||5281|Y|B|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19D(210)|599262|U||6811|Y|B|2|B|A||||SF|02/12/2003|^|
|599321|U||24822||D|4|B|||||||^|
POTOMAC INSTRUMENTS MODEL 1901-6|599376|U||9621|Y|B|1|B|||||SF|04/12/2002|^|
|599380|U||128845||D|2|B|||||||^|
|599416|U||64710||B|2|B|||||||^|
|599457|U||28627||B|1|B||||||07/30/2002|^|
|599461|U||70116||D|1|B|||||SF||^|
|599466|U||69703||C|1|C|||||SF||^|
|599494|U||43904||B|1|B|||||||^|
|599504|D||681||D|2|B|||||||^|
|599566|U||87156||B|4|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|599574|U||22624|N|B|3|B|A||||SF|06/16/2003|^|
|599580|U||24603||C|1|C|||||SF|05/03/2002|^|
|599584|U||64710||B|2|B|A||||SF||^|
|599663|U||72879||D|2|B|||||||^|
|599698|U||38906||D|2|B|||||||^|
|599734|D||5281||D|2|B|||||||^|
|599930|U||52802|Y|B|2|B|||||SF|05/03/2002|^|
|599955|D||54336||D|2|B|||||SH||^|
|599960|U||54612||C|2|C|A||||SH||^|
|599963|U||28655||B|2|B|||||SH|05/02/2002|^|
|600030|D||5281||D|2|B|||||||^|
|600046|U||52802|Y|B|2|B|||||||^|
|600159|U||33247||D|4|B||||||04/22/2002|^|
|600192|U||133306||B|2|B|||||||^|
|600277|U||136386||B|2|B|||||||^|
|600341|U||129305||B|1|B|||||||^|
|600362|U||12465||D|1|B|||||||^|
|600367|D||54505||B|1|B|||||||^|
|600396|U||87142||B|2|B|||||||^|
|600512|U||69633||D|2|B|||||SF||^|
POTOMAC INSTRUMENTS 1901|600518|U||50703|Y|B|4|B|A||||SF|12/03/2002|^|
|600521|U||23480||B|3|B|||||||^|
GORMAN REDLICH CMR|600532|U||22011|Y|B|4|B|A||||SF|07/01/2002|^|
POTOMAC INSTRUMENTS AM-19(204)|600537|U||24638|Y|D|1|B|A||||SF|01/03/2003|^|
|600541|U||54512||D|4|B|||||||^|
POTOMAC INSTRUMENTS AM-19(D)|600542|U||70862|Y|B|1|B|A||||SF|08/15/2002|^|
|600617|D||5281||D|2|B|||||||^|
|600657|U||17068||B|1|B|||||||^|
|600664|U||73676||C|1|C|||||||^|
|600666|U||52249||B|3|B|||||||^|
|600715|U||52802||B|2|B|||||||^|
|600799|U||61643||B|1|B|||||||^|
POTOMAC AM-19 (204)|600996|U||5351|Y|B|4|B|A||||SF|06/27/2002|^|
|601016|||136868||B|2|B|||||||^|
|601047|U||50404||B|2|B|A||||SF||^|
|601053|D||72464||D|2|B|||||SF|04/24/2002|^|
|601083|U||25458||B|4|B|||||||^|
|601085|U||49774||B|2|B|||||||^|
|601185|U||136873||B|3|B|||||||^|
|601194|U||49586||B|1|B||||||05/28/2002|^|
|601198|U||24822||D|4|B|||||||^|
|601301|U||65152||B|2|B|||||||^|
|601344|D||54573||D|1|B|||||||^|
|601369|U||87118||B|1|B|||||||^|
|601424|U||43632||D|1|B|L|||||07/02/2002|^|
POTOMAC INSTRUMENTS AM-19 (204)|601441|U||25031|Y|B|2|B|A||||SF|01/06/2003|^|
POTOMAC INSTRUMENTS AM-19 (204)|601453|U||61275|Y|B|2|B|A||||SF|07/17/2002|^|
|601460|U||68415||D|2|B|||||SF||^|
POTOMAC INSTRUMENTS AM 19(204)|601462|U||17068|Y|B|1|B|||||SF|05/02/2002|^|
|601477|U||52910||D|2|B|||||||^|
|601500|U||31349||D|3|B||||||05/03/2002|^|
|601534|U||20355||B|4|B|||||||^|
|601562|U||55403||B|1|B|||||||^|
|601740|U||6416||D|2|B|||||||^|
|601790|U||8589||B|1|B|||||SF|06/03/2002|^|
|601798|U||89558||C|4|C|||||SF||^|
|601814|U||40182||C|1|C|||||SF||^|
|601815|U||136905||B|1|B|||||||^|
|601923|U||129516||C|2|C|||||||^|
|601996|U||37805||B|1|B||||||05/08/2002|^|
|602036|U||136912||A|1|A||||||05/03/2002|^|
|602060|U||135914||B|1|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|602089|U||573|Y|B|6|B|||||SF|05/17/2002|^|
|602094|U||20498||C|1|C|A||||SH|09/17/2002|^|
|602154|D||17389||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19 (204)|602161|U||573|Y|B|6|B|||||||^|
|602218|U||51970||B|1|B|||||||^|
|602221|U||38388||D|1|B|||||||^|
GORMAN-REDLICH CM(3-239)|602363|U||26221|Y|D|1|B||||||12/04/2002|^|
|602452|D||14556||D|1|B|||||||^|
|602457|D||16904||D|1|B|A||||SF||^|
|602461|U||5386||C|2|C|||||SH|05/14/2002|^|
|602465|U||47283||D|1|B|||||SF||^|
|602481|U||136921||B|2|B||||||05/28/2002|^|
|602484|U||136905||B|1|B|||||||^|
|602504|U||32953||B|1|B|||||||^|
|602532|U||63551||B|2|B||||||08/16/2002|^|
|602567|U||129524||B|1|B|||||||^|
|602645|U||135862||B|4|B|||||||^|
POTOMAC INSTRUMENTS AM-19D (210)|602649|U||41010|Y|B|2|B|A||||SF|01/07/2003|^|
|602748|U||4817||B|1|B|||||||^|
|602759|U||129524||B|1|B|||||||^|
|602782|U||70931||D|2|B|A|||||02/10/2003|^|
|602821|U||84907||B|4|B|||||||^|
|602863|U||12325||B|3|B|||||||^|
|602919|U||73397||B|1|B|||||||^|
|602955|U||41970||B|2|B|||||||^|
|602983|U||27420||B|1|B|||||||^|
|603046|U||4373||B|2|B|||||||^|
|603059|D||19669||D|1|B|A||||SF||^|
|603065|U||22171||C|2|C|A||||SF||^|
POTOMAC AM-19D, S/N 1866|603066|U||21473|Y|B|2|B|||||SF|05/21/2002|^|
|603069|U||54602||C|1|C|A||||SF||^|
|603070|U||52910||D|2|B||||||05/31/2002|^|
|603072|U||8551||D|1|B|||||SF||^|
POTOMAC INSTRUMENTS 1901|603073|U||35148|Y|B|1|B|||||SF|05/22/2002|^|
|603130|U||42369||D|2|B|||||||^|
|603185|U||136961||B|1|B|||||||^|
|603213|U||18653||C|2|C|||||||^|
|603285|U||129524||B|1|B|||||||^|
|603387|U||9642||A|2|A|A||||SF||^|
|603407|U||54881||D|1|B|||||SH||^|
|603435|U||136386||B|2|B|||||||^|
|603493|D||55170||D|1|B|||||||^|
|603494|U||129158||C|1|C|||||SF||^|
|603503|U||35850||B|2|B|||||||^|
|603509|U||136972||A|1|A||||||05/22/2002|^|
|603513|U||136973||B|1|B||||||05/22/2002|^|
|603517|U||136974||B|1|B||||||05/22/2002|^|
POTOMAC INSTRUMENTS 1901|603534|U||35148|Y|B|1|B|||||||^|
|603551|U||52802||B|2|B|||||||^|
|603613|U||7834||C|1|C|||||SF||^|
|603636|D||2483||D|1|B|||||SF||^|
|603758|U||47151||C|3|C|||||||^|
|603929|U||65672||C|1|C|A||||SH||^|
|604002|U||98860||A|1|A||||||05/30/2002|^|
|604033|U||137066||B|1|B||||||05/30/2002|^|
|604072|U||137074||B|1|B||||||05/30/2002|^|
|604107|D||17389||D|2|B|||||||^|
|604126|U||137080||C|1|C||||||05/31/2002|^|
|604130|U||137081||B|1|B||||||05/31/2002|^|
|604199|U||51960||B|2|B||||||07/18/2003|^|
|604221|U||7088||B|1|B|||||||^|
|604365|U||4759||B|1|B|||||||^|
|604394|U||38310||D|3|B|||||||^|
|604410|U||14228||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19(204)|604411|U||20352|Y|B|4|B|L|||||07/18/2002|^|
|604447|D||2190||D|2|B|||||||^|
|604474|U||122542||B|3|B|||||||^|
|604509|U||58624||D|1|B|||||SF||^|
|604534|D||6429||B|2|B|||||||^|
|604536|U||25834||C|1|C|||||SF||^|
|604538|U||61218||C|1|C|||||SF||^|
|604541|U||65257||D|3|B|||||SF||^|
POTOMAC INSTRUMENTS 1901|604586|U||73299|Y|B|2|B|||||SF|07/19/2002|^|
POTOMAC INSTRUMENTS AM19(204) SN 158|604587|D||8591|Y|D|1|B|||||SF|09/30/2002|^|
|604608|U||39616||C|3|C|||||||^|
|604713|U||34298||B|2|B|||||||^|
|604771|U||38906||D|2|B|||||||^|
|604775|D||31074||D|1|B|||||||^|
POTOMAC INSTRUMENTS AM 19(204)|604912|U||6475|Y|B|1|B|||||SF|06/14/2002|^|
|604914|D||55170||D|1|B|||||||^|
POTOMAC INSTRUMENTS AM 19(204)|604976|U||6475|Y|B|1|B|||||||^|
|604978|U||27218||B|1|B|||||||^|
|604979|U||39167||D|2|B|||||SF||^|
|604986|U||74208||D|1|B|||||SH||^|
POTOMAC INSTRUMENTS TYPE 1902-2|604988|U||35088|Y|B|3|B|||||SF|02/19/2003|^|
|604991|U||60024||D|4|B|||||||^|
|605027|U||35148||B|1|B|||||||^|
|605101|U||128875||B|2|B|||||||^|
|605106|U||22798||D|1|B|||||||^|
|605107|D||43937||B|4|B|||||||^|
|605113|U||54800||D|1|B|||||||^|
|605182|U||12705||C|2|C|||||SF||^|
|605189|U||16567||D|2|B|||||SF||^|
POTOMAC INSTRUMENT AM(1901)|605198|U||13899|Y|B|4|B|||||SF|06/03/2003|^|
|605199|U||48643||D|2|B|||||SF||^|
|605204|U||48709||D|2|B|||||SF|08/02/2002|^|
|605213|U||9209||D|1|B|||||SF||^|
|605372|U||17762||B|1|B|||||||^|
|605410|U||26923||B|4|B|||||SF||^|
|605558|U||31882||D|2|B|||||||^|
|605560|U||87034||B|1|B|||||||^|
|605780|U||63780||B|2|B|||||SF||^|
|605862|U||18717||B|1|B|||||||^|
POTOMAC INSTRUMENTS AM-19D|605865|U||58732|Y|B|2|B|||||SF|07/22/2002|^|
|605898|U||26002||B|2|B||||||07/01/2002|^|
|605910|U||71271||D|1|B|||||||^|
POTOMAC INSTRUMENTS AM-19|605923|U||41054|Y|B|2|B|||||SF|10/02/2002|^|
|605939|U||31874||B|2|B|||||||^|
|606014|U||71271||D|1|B|||||||^|
|606081|U||31349||D|3|B|||||||^|
|606092|U||41970||B|2|B|||||||^|
|606181|U||87147||B|2|B|||||SF||^|
|606193|U||21760||B|1|B|||||||^|
GORMAN REDLICH CMR|606265|U||43937|Y|B|4|B|||||SF|09/23/2002|^|
|606298|U||71289||D|2|B|||||||^|
|606304|U||15313||C|4|C|||||||^|
|606311|U||31596||D|4|B|||||||^|
|606348|U||35873||B|2|B|||||||^|
|606396|U||71271||D|1|B|||||||^|
POTOMAC INSTRUMENTS AM-19D(240)|606418|U||53588|Y|B|1|B|||||SF|10/03/2002|^|
|606432|D||18048||B|1|B|||||SF|07/24/2002|^|
POTOMAC INSTRUMENTS AM-19 (204)|606434|U||33055||D|2|B|||||SF|10/02/2002|^|
POTOMAC INSTRUMENTS AM-19(204) S/N 231|606438|U||4373|Y|B|2|B|||||SF|09/20/2002|^|
|606440|U||74089||C|1|C|||||SH||^|
|606442|U||8338||D|4|B|||||||^|
|606476|U||135829||B|1|B|||||||^|
|606493|D||58808||B|4|B|||||||^|
|606666|U||5281||D|2|B|||||||^|
|606709|D||14240||D|1|B|||||SF||^|
POTOMAC INSTRUMENTS AM-1901|606726|U||12789|Y|B|1|B|||||SF|07/11/2002|^|
POTOMAC INSTRUMENTS TYPE AM-19D-210|606738|U||30195|Y|B|2|B|||||SF|10/09/2002|^|
|606741|U||33300||C|3|C|||||SF||^|
POTOMAC INSTRUMENTS AM-19 (204)|606745|U||22285|Y|B|2|B|||||SF||^|
|606876|U||29259||D|1|B|||||||^|
|606963|D||49315||D|1|B|||||||^|
|606983|U||135847||B|2|B|||||||^|
|607053|D||31074||D|1|B|||||||^|
|607117|U||136292||B|4|B|||||||^|
|607137|U||33074||B|4|B|||||||^|
|607148|U||28118||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19(204) S/N 989|607173|U||37843|Y|B|1|B|||||SF||^|
POTOMAC INSTRUMENTS AM-19D|607273|D||67755|Y|D|1|B|||||SF|08/29/2002|^|
|607279|U||66363||D|1|B||||||08/14/2002|^|
|607280|U||16584||D|1|B|||||SH||^|
|607304|U||17409||D|1|B|||||||^|
|607325|U||137316||C|1|C||||||07/17/2002|^|
|607330|U||137317||C|1|C||||||07/17/2002|^|
|607332|U||137318||C|1|C||||||07/17/2002|^|
|607336|U||137319||B|1|B||||||07/17/2002|^|
POTOMAC INSTRUMENTS AM-19D|607361|D||67755|Y|D|1|B|||||||^|
|607553|U||136029||B|1|B|||||||^|
|607638|U||72067||C|1|C|||||||^|
|607645|U||128875||B|2|B|||||||^|
|607653|D||70404||D|1|B|||||||^|
|607892|U||35148||B|1|B|||||||^|
|607930|U||122525||B|4|B|||||||^|
|608089|U||129251||B|4|B|||||||^|
|608110|U||25235||B|1|B|||||||^|
|608138|U||61322||D|2|B|||||||^|
POTOMAC INSTRUMENTS AM-19(204) S/N 2109|608191|U||63119|Y|B|2|B|||||SF|08/01/2002|^|
|608196|U||15323||C|1|C|||||SF||^|
|608198|U||5175||C|3|C|||||SF||^|
POTOMAC INSTRUMENTS 1901|608200|U||16894|Y|B|2|B|||||SF|10/16/2002|^|
|608209|U||60880||D|1|B|||||SF||^|
|608213|U||63403||D|1|B|||||SF||^|
